0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.0004906705119848711,0.0011473364521976494,0.000535396282526189,0.004018134153412511,0.0032576447384224084,0.003691688683954964,0.004478266820284623,0.0032270252042858557,0.0003804982344851088,0.004453129872335466,0.0037992316509971435,0.0005147380104292748,0.011279425033660374,0.004279295542698389,0.0004477783083549303,0.00033623779730081264,0.000997744903915432,0.0029571756179945074,0.0004085649748042233,0.0031846061143257676,0.00046626528830269313,0.0034694228661397443,0.004279928295571555,0.0003826763206687531,0.0004923961828650126,0.004379342002011867,0.003916319407799266,0.00035023565936695243,0.004324839931190183,0.005013912340348605
0.0005578086764933519,0.001256118112729149,0.0005766602069531828,0.0042945798511370755,0.003420098336457446,0.003826006455278887,0.004647043477317344,0.0033911114830992373,0.00041987828846912575,0.0046803884018330084,0.003946702568807019,0.000553730023700568,0.011894009255441203,0.0043941795840756,0.00048232926414494494,0.00038339186476539326,0.0010757599569906167,0.0031911752523736967,0.0004458307171541109,0.0034012475339973386,0.0005072279573077852,0.0037070606564016113,0.004504662474356191,0.00040351931865991207,0.0005414341899057163,0.004615339984302885,0.004264118782870014,0.0003739735737261237,0.004000495351219071,0.005250737250420806
0.001101883030653506,0.0008771406765073589,0.0010787429930756776,0.007483788537491704,0.007177091652745786,0.006732119431819198,0.008399162730616349,0.007876598098546397,0.0013155279781970268,0.008441617426903284,0.006654938688602711,0.0010267854008293384,0.010800748751047955,0.0015305385443300748,0.0011972129471975598,0.0026885862722876713,0.0009293724404922699,0.006621508749866833,0.0012811700237257977,0.007603733323819686,0.0010968498686507963,0.007517132764291559,0.005845678248252925,0.002405901838766426,0.00116515068087802,0.006575935021627108,0.007496025345436145,0.001199012447802295,0.004835300056849477,0.008749955466352152
0.0011826445469252122,0.0009494055543663328,0.0011406716706260389,0.007921717325649252,0.007558110876727185,0.006988112562290764,0.008647014139724372,0.008227135860748408,0.0014741645661302955,0.008767119487721995,0.007104458925112046,0.0011327859030700231,0.010882146221437967,0.0016513296573623572,0.001300057154388582,0.002920008429435411,0.0010292946971681238,0.007026423710056429,0.0013751028373835924,0.008037318821907283,0.0011660142311508382,0.007897536204318406,0.006169614675844332,0.002566137062078103,0.0012281545142952517,0.007041528509883565,0.007993087192751417,0.0012903780570441782,0.003938064130573978,0.00902428830936047
0.00014289054659932226,0.0001354065207618624,0.00013744308860904906,0.003905148021459022,0.0036978681366356086,0.0035314580371500317,0.005246021823608236,0.0052445908875392334,0.00026229524659956006,0.0028385487547875933,0.0053341213188612055,0.00014546090574735042,0.006913135689265196,0.0019622879882537146,0.00017371182119279785,0.00015611145816398238,0.00016770838165849956,0.0032472424944609223,0.0002226710363889401,0.0037766024855406533,0.0001701278483256446,0.004599422384933251,0.0031296061003555633,0.0001474488032065024,0.0001373740196976373,0.005908324811679545,0.003526149574034523,0.00018358613256482006,0.001043803647479638,0.0027936327379365217
0.00017094148685068021,0.00014052813350298678,0.00013495817448248425,0.004072305012034453,0.0037423141242516698,0.003657321683049151,0.005315525897599712,0.005259602654955754,0.00027713221407836867,0.003001892259563876,0.005377303279116115,0.0001613839446550341,0.006973322227826942,0.002043579956068418,0.00017795634503727648,0.0001658203682885433,0.00018886229578932227,0.0034632597425259377,0.00022870776678055653,0.00400185738735677,0.00016754886951544606,0.004604544530423788,0.0032132296371018294,0.00016971764031685797,0.00016069605692620856,0.005927104901046619,0.00354243861493682,0.00018835986214869963,0.001159370866864197,0.0029561724812127515
0.0024758395708866757,0.0019280799024711448,0.0022909217596740134,0.005936745329438157,0.006299630136612374,0.01542325919665006,0.007404946139350552,0.01705969196604837,0.002547778298126969,0.017331991608901875,0.01151098573122972,0.002004073188231464,0.011218470151155891,0.0061291237958738115,0.002349178065407751,0.005836790734574291,0.001982289400078544,0.012309552463434585,0.0023908265351001807,0.014079941954906024,0.0019561334394149286,0.014959841996373693,0.02016164835264528,0.004944105402345981,0.002952701443347402,0.012767540422774431,0.011725778222084137,0.0021890705624860052,0.009625210823892408,0.018207417489532664
0.0026116375963474918,0.002055651398575276,0.002424775974994207,0.00618040255978549,0.0063004072137209126,0.01714808145222117,0.007618610078569291,0.017928024728238016,0.0026572142225672435,0.017887021633619594,0.012316353191728241,0.002096557667031645,0.011293084255839258,0.0059175241383735856,0.0024599945298853887,0.006071879931273274,0.0021014624374313374,0.012975567203135079,0.0025169952009779077,0.015363851179370976,0.0020889484927794737,0.018495267984099343,0.021046629526629064,0.005386423779324636,0.003100730215526237,0.015353591074434195,0.013859831387925561,0.0022858233869060647,0.010075563709210566,0.01894165412180371
0.0002114342110322973,0.0004840227273078668,0.00021068964931277438,0.005686152476669405,0.005024677797530581,0.003919158534804115,0.005611577930514833,0.0038666684294215003,0.0008715544794777192,0.0030158067430405573,0.004564223836498397,0.00020439371018083214,0.005358431591701578,0.008090828089627753,0.0002583470686122799,0.00043145275886191984,0.00036260699957610994,0.003419813517852973,0.0014036374202278982,0.011504434941664306,0.00021122938312625008,0.005353614586189728,0.004761994725112156,0.0002722518489815118,0.00024408517901385195,0.00393565127814812,0.004142667491427227,0.00026728293955151085,0.0021114713014640674,0.004596641842293342
0.0002420508254985527,0.0005140379482556557,0.00019753969056929984,0.006100402253158501,0.005264430747784801,0.004190274644108327,0.005852577451536398,0.004120049698342844,0.0009452972130958205,0.0031955818582456758,0.0048473632447344536,0.0002245638587125212,0.005542300687608043,0.008609365618622461,0.0002820897626062126,0.00045424643986486225,0.00039552075186430726,0.0035062563510067936,0.0015155365981808565,0.011981912147277852,0.00023451192043510004,0.0054882949481534415,0.0049632638855099465,0.00028531328703964404,0.00026610952560443736,0.004162691162115669,0.004369030893807369,0.0002889812035570658,0.002242608495028049,0.004813713598386166
